method,selected_k,population_closure_max_row_tv,population_exact_at_1e_minus_10,heldout_closure_mean_row_tv,ari_family8,ari_t2,max_ari_cube_coordinate2,tau,samples_per_state,repeat
oracle_k8,8,0.05233228014676881,False,0.07568821140602579,-0.12743628185907047,,,0.4,500,72
blind_raw_eigengap,4,0.061858111530642496,False,0.08172747972897924,,,,0.4,500,73
oracle_k2,2,0.21225060347462504,False,0.05598658875777296,,0.06606085743373176,0.4913841861166623,0.4,500,73
oracle_k8,8,0.05233228014676916,False,0.08026288511056474,-0.12743628185907047,,,0.4,500,73
blind_raw_eigengap,4,0.061858111530642496,False,0.07935704765078308,,,,0.4,500,74
oracle_k2,2,6.38378239159465e-16,True,0.01749844110213039,,-0.021739130434782608,1.0,0.4,500,74
oracle_k8,8,0.0523322801467689,False,0.06787600514920875,-0.12743628185907047,,,0.4,500,74
blind_raw_eigengap,4,0.06185811153064233,False,0.08037917916250138,,,,0.4,500,75
oracle_k2,2,6.38378239159465e-16,True,0.01653528178207372,,-0.021739130434782608,1.0,0.4,500,75
oracle_k8,8,0.0684729719379383,False,0.07713926264188241,-0.12743628185907047,,,0.4,500,75
blind_raw_eigengap,4,0.06185811153064233,False,0.07539532655781407,,,,0.4,500,76
oracle_k2,2,0.13447912906042922,False,0.06667976626947754,,0.23369565217391305,0.23369565217391305,0.4,500,76
oracle_k8,8,0.052332280146768856,False,0.07577947867169423,-0.12743628185907047,,,0.4,500,76
blind_raw_eigengap,4,0.061858111530642496,False,0.07976954903920917,,,,0.4,500,77
oracle_k2,2,0.08247748204085595,False,0.04280018941539051,,-0.016216216216216217,0.23783783783783785,0.4,500,77
oracle_k8,8,0.06847297193793822,False,0.07268357212481463,-0.12743628185907047,,,0.4,500,77
blind_raw_eigengap,4,0.061858111530642385,False,0.07972596634455181,,,,0.4,500,78
oracle_k2,2,0.21225060347462493,False,0.05536486249106124,,0.06606085743373176,0.4913841861166623,0.4,500,78
oracle_k8,8,0.05233228014676888,False,0.07773644182663643,-0.12743628185907047,,,0.4,500,78
blind_raw_eigengap,4,0.061858111530642496,False,0.07847763245584806,,,,0.4,500,79
oracle_k2,2,6.38378239159465e-16,True,0.015641026442240923,,-0.021739130434782608,1.0,0.4,500,79
oracle_k8,8,0.0680944600231434,False,0.07530428366543636,-0.12743628185907047,,,0.4,500,79
blind_raw_eigengap,4,0.06185811153064265,False,0.07622631345107188,,,,0.4,500,80
oracle_k2,2,0.13447912906042922,False,0.06338848498736216,,0.23369565217391305,0.23369565217391305,0.4,500,80
oracle_k8,8,0.0680944600231432,False,0.07142431479033275,-0.12743628185907047,,,0.4,500,80
blind_raw_eigengap,4,0.06185811153064233,False,0.07861011607242031,,,,0.4,500,81
oracle_k2,2,0.11009083491955125,False,0.05165113135577529,,0.04341926729986431,0.55359565807327,0.4,500,81
oracle_k8,8,0.0680944600231434,False,0.07659647525628065,-0.12743628185907047,,,0.4,500,81
blind_raw_eigengap,4,0.06185811153064233,False,0.0771313589914473,,,,0.4,500,82
oracle_k2,2,0.1344791290604291,False,0.0675966204205205,,0.23369565217391305,0.23369565217391305,0.4,500,82
oracle_k8,8,0.06809446002314334,False,0.08020957198988636,-0.12743628185907047,,,0.4,500,82
blind_raw_eigengap,4,0.061858111530642385,False,0.07540751693879819,,,,0.4,500,83
oracle_k2,2,0.1837152782912656,False,0.06019639881222919,,0.04226415094339623,0.5530566037735849,0.4,500,83
oracle_k8,8,0.06809446002314341,False,0.07305720335885006,-0.12743628185907047,,,0.4,500,83
blind_raw_eigengap,4,0.06185811153064266,False,0.08047610518715985,,,,0.4,500,84
oracle_k2,2,0.08247748204085636,False,0.043652621241320244,,-0.016216216216216217,0.23783783783783785,0.4,500,84
oracle_k8,8,0.0680944600231434,False,0.07839331701232899,-0.12743628185907047,,,0.4,500,84
blind_raw_eigengap,4,0.06185811153064265,False,0.07624951405087195,,,,0.4,500,85
oracle_k2,2,9.159339953157541e-16,True,0.015378322639780022,,-0.021739130434782608,1.0,0.4,500,85
oracle_k8,8,0.06809446002314325,False,0.07747770198032174,-0.12743628185907047,,,0.4,500,85
blind_raw_eigengap,4,0.061858111530642385,False,0.0777982478062868,,,,0.4,500,86
oracle_k2,2,0.17708754215356176,False,0.06783893178903047,,0.19292750122655394,0.27806921538287355,0.4,500,86
oracle_k8,8,0.06847297193793837,False,0.07437574866916184,-0.12743628185907047,,,0.4,500,86
blind_raw_eigengap,4,0.06185811153064266,False,0.0766746778851494,,,,0.4,500,87
oracle_k2,2,9.159339953157541e-16,True,0.013049676415854241,,-0.021739130434782608,1.0,0.4,500,87
oracle_k8,8,0.06809446002314345,False,0.07506113231412632,-0.12743628185907047,,,0.4,500,87
blind_raw_eigengap,4,0.06185811153064281,False,0.07373839275796958,,,,0.4,500,88
oracle_k2,2,0.13447912906042916,False,0.06799239646696108,,0.23369565217391305,0.23369565217391305,0.4,500,88
oracle_k8,8,0.052332280146768884,False,0.07875361705825779,-0.12743628185907047,,,0.4,500,88
blind_raw_eigengap,4,0.06185811153064266,False,0.07702538042874597,,,,0.4,500,89
oracle_k2,2,7.771561172376096e-16,True,0.017896630141932626,,-0.021739130434782608,1.0,0.4,500,89
oracle_k8,8,0.06847297193793801,False,0.07492601115617582,-0.12743628185907047,,,0.4,500,89
blind_raw_eigengap,4,0.06185811153064265,False,0.07716869376874376,,,,0.4,500,90
oracle_k2,2,0.13447912906042922,False,0.07113835305391217,,0.23369565217391305,0.23369565217391305,0.4,500,90
oracle_k8,8,0.05233228014676887,False,0.07815194282596978,-0.12743628185907047,,,0.4,500,90
blind_raw_eigengap,4,0.061858111530642385,False,0.07974484893924248,,,,0.4,500,91
oracle_k2,2,0.1770875421535614,False,0.0700335158350941,,0.19292750122655394,0.27806921538287355,0.4,500,91
oracle_k8,8,0.0680944600231434,False,0.07542004394474454,-0.12743628185907047,,,0.4,500,91
blind_raw_eigengap,4,0.06185811153064265,False,0.07559292735754748,,,,0.4,500,92
oracle_k2,2,0.1443299772288107,False,0.06733233694753557,,0.15577358490566037,0.3260377358490566,0.4,500,92
oracle_k8,8,0.05233228014676897,False,0.07891842912576445,-0.12743628185907047,,,0.4,500,92
blind_raw_eigengap,4,0.06185811153064281,False,0.07516468121737199,,,,0.4,500,93
oracle_k2,2,0.1344791290604291,False,0.0677638425964503,,0.23369565217391305,0.23369565217391305,0.4,500,93
oracle_k8,8,0.06809446002314333,False,0.07731467343368541,-0.12743628185907047,,,0.4,500,93
blind_raw_eigengap,4,0.06185811153064233,False,0.07732643285571478,,,,0.4,500,94
oracle_k2,2,0.08247748204085606,False,0.04016157448426668,,-0.016216216216216217,0.23783783783783785,0.4,500,94
oracle_k8,8,0.05233228014676888,False,0.07644441652824886,-0.12743628185907047,,,0.4,500,94
blind_raw_eigengap,4,0.06185811153064265,False,0.07994503221148508,,,,0.4,500,95
oracle_k2,2,0.11009083491955132,False,0.04859210347320647,,0.04341926729986431,0.55359565807327,0.4,500,95
oracle_k8,8,0.052332280146769064,False,0.06697810381567866,-0.12743628185907047,,,0.4,500,95
blind_raw_eigengap,4,0.06185811153064265,False,0.07703716816616685,,,,0.4,500,96
oracle_k2,2,9.159339953157541e-16,True,0.015867917256895254,,-0.021739130434782608,1.0,0.4,500,96
oracle_k8,8,0.05233228014676879,False,0.08149442253521595,-0.12743628185907047,,,0.4,500,96
blind_raw_eigengap,4,0.06185811153064265,False,0.076765633677663,,,,0.4,500,97
oracle_k2,2,9.159339953157541e-16,True,0.016482154264922378,,-0.021739130434782608,1.0,0.4,500,97
oracle_k8,8,0.06809446002314334,False,0.07735774691874991,-0.12743628185907047,,,0.4,500,97
blind_raw_eigengap,4,0.06185811153064266,False,0.07696173497722981,,,,0.4,500,98
oracle_k2,2,0.13447912906042922,False,0.06715279976668612,,0.23369565217391305,0.23369565217391305,0.4,500,98
oracle_k8,8,0.0523322801467688,False,0.0779763990999021,-0.12743628185907047,,,0.4,500,98
blind_raw_eigengap,4,0.06185811153064281,False,0.07554799788959236,,,,0.4,500,99
