model,samples_per_state,repeat,observed_micro_ei_bits,observed_macro_ei_bits,observed_delta_ei_bits,null_micro_ei_bits,null_macro_ei_bits,null_delta_ei_bits
eta_0.8,5000,52,2.366984824702238,0.8548423587837483,-1.5121424659184899,0.006745371675225696,0.0001553154556406819,-0.006590056219585014
eta_0.8,5000,53,2.367521237867068,0.8539365288795104,-1.5135847089875574,0.006968474415618754,0.00013624176283088282,-0.006832232652787871
eta_0.8,5000,54,2.367989938063898,0.8540805118716088,-1.513909426192289,0.006624127076355991,0.00011882508960964688,-0.006505301986746344
eta_0.8,5000,55,2.35741339949082,0.8512772159099847,-1.5061361835808356,0.00655288626088311,0.0001525202099418543,-0.006400366050941256
eta_0.8,5000,56,2.3681818513404806,0.8545809847319983,-1.5136008666084824,0.006854120736662486,0.00015700740968576656,-0.006697113326976719
eta_0.8,5000,57,2.373879486021229,0.856758807393822,-1.517120678627407,0.00659540054694505,9.620895058582284e-05,-0.006499191596359227
eta_0.8,5000,58,2.369620769087114,0.8528982752400783,-1.5167224938470354,0.006875277864297068,0.00021893414572827233,-0.006656343718568796
eta_0.8,5000,59,2.3645887832068695,0.8546255312922276,-1.509963251914642,0.006948987590429203,0.00018643228087988174,-0.006762555309549321
eta_0.8,5000,60,2.3622751282003276,0.8527747730973138,-1.5095003551030137,0.006445156054375738,0.00011657192575242426,-0.006328584128623313
eta_0.8,5000,61,2.3677895834275895,0.8551733336960634,-1.512616249731526,0.00646298682306679,0.0001651706247044671,-0.006297816198362323
eta_0.8,5000,62,2.362969452736244,0.8543018336851442,-1.5086676190511,0.006672395493836031,0.0001613752659320437,-0.0065110202279039875
eta_0.8,5000,63,2.3743815120047205,0.8556554975153544,-1.5187260144893662,0.006143413323511958,0.0001259730131409899,-0.006017440310370968
eta_0.8,5000,64,2.370066716202572,0.8574359972684972,-1.5126307189340746,0.006291440240190775,9.679895087862922e-05,-0.006194641289312146
eta_0.8,5000,65,2.3698796929136603,0.8512180221443435,-1.5186616707693168,0.006600062589803587,0.00016101005477418243,-0.006439052535029405
eta_0.8,5000,66,2.3603389676824427,0.8519583892683352,-1.5083805784141076,0.007189948441124094,0.0001662562452386146,-0.0070236921958854795
eta_0.8,5000,67,2.3671033529555876,0.8543446629018976,-1.51275869005369,0.006754504891218459,0.0001445377478563602,-0.006609967143362099
eta_0.8,5000,68,2.3666029913106748,0.8534260041804053,-1.5131769871302696,0.006515529279631692,0.00011092991451056476,-0.006404599365121127
eta_0.8,5000,69,2.362300150736074,0.8512334234819455,-1.5110667272541285,0.006605173580460023,0.00020055095152716096,-0.006404622628932862
eta_0.8,5000,70,2.3733169598369286,0.8573068538899709,-1.5160101059469577,0.006445895410256956,0.0001162209729682272,-0.006329674437288729
eta_0.8,5000,71,2.3706983425949173,0.8526208236584749,-1.5180775189364424,0.007009041690150816,0.00017878111015053662,-0.00683026058000028
eta_0.8,5000,72,2.36499650348422,0.8535521190972961,-1.511444384386924,0.006642522012968046,0.00016263733000728962,-0.006479884682960756
eta_0.8,5000,73,2.368736656251797,0.8546374168123262,-1.5140992394394708,0.006655964960086372,0.00012286987622878918,-0.006533095083857582
eta_0.8,5000,74,2.366690684996424,0.8550948384963308,-1.5115958465000934,0.00658731634378015,0.00016049430229460868,-0.006426822041485542
eta_0.8,5000,75,2.3690078076967986,0.8568147342462915,-1.5121930734505071,0.00658339531590307,0.00013028171250804838,-0.006453113603395021
eta_0.8,5000,76,2.3696024698446867,0.8537614322275124,-1.5158410376171743,0.0062232118665441405,0.00017813070769717826,-0.006045081158846962
eta_0.8,5000,77,2.366766129550412,0.8564855556048973,-1.5102805739455145,0.006774981529483272,0.00019307920156221277,-0.006581902327921059
eta_0.8,5000,78,2.3683413963280686,0.8546999966494413,-1.5136413996786273,0.006523623301968832,0.00010457873515644119,-0.006419044566812391
eta_0.8,5000,79,2.3770343225317805,0.8591516612066756,-1.5178826613251049,0.006614588958545946,0.00016336760864414586,-0.0064512213499018
eta_0.8,5000,80,2.3686370186677754,0.8562239805708904,-1.512413038096885,0.0068489878147358395,0.00011652952910822737,-0.006732458285627612
eta_0.8,5000,81,2.378261674033549,0.857372218064682,-1.520889455968867,0.006567241581710142,0.00012267159404580393,-0.006444569987664338
eta_0.8,5000,82,2.3627066574477857,0.8501898577360717,-1.512516799711714,0.006883378068013494,9.317726644450787e-05,-0.006790200801568986
eta_0.8,5000,83,2.367726911920594,0.8567104647814778,-1.511016447139116,0.007035480956443224,0.00012712605637933396,-0.00690835490006389
eta_0.8,5000,84,2.369242048519759,0.8503459495653547,-1.5188960989544045,0.006647691083187611,0.00014555436864588023,-0.006502136714541731
eta_0.8,5000,85,2.3664876994789226,0.854622939019839,-1.5118647604590836,0.006729767825297143,0.00019440544472349282,-0.00653536238057365
eta_0.8,5000,86,2.370627556782916,0.8557830595414684,-1.5148444972414477,0.00685194588674936,0.0001296901982595033,-0.006722255688489856
eta_0.8,5000,87,2.3744391559238562,0.8520370987799962,-1.52240205714386,0.006716552575858897,0.00012917847830613282,-0.006587374097552764
eta_0.8,5000,88,2.370796425865206,0.8548761647987723,-1.5159202610664337,0.006484711959559017,0.00017815645856193447,-0.0063065555009970825
eta_0.8,5000,89,2.3687715913896272,0.8543304784931504,-1.5144411128964768,0.00661309881849981,0.00015822747188824396,-0.006454871346611566
eta_0.8,5000,90,2.365116021007908,0.8493785939413672,-1.5157374270665407,0.0066640827295860764,0.00014896122126973054,-0.006515121508316346
eta_0.8,5000,91,2.371841378343351,0.8574513868649594,-1.5143899914783918,0.00704918075764857,0.00016200118963889104,-0.0068871795680096794
eta_0.8,5000,92,2.368490068536462,0.8561070111773054,-1.5123830573591563,0.006385360048356892,0.00011999374882299726,-0.006265366299533895
eta_0.8,5000,93,2.364346620869323,0.8497295287772454,-1.5146170920920774,0.006796287939558812,0.00013819310877814713,-0.006658094830780665
eta_0.8,5000,94,2.3698842218052114,0.857338375427324,-1.5125458463778874,0.006627413578087015,0.0001852903100948192,-0.006442123267992196
eta_0.8,5000,95,2.365581969522403,0.8534322723801144,-1.5121496971422885,0.007169588592014637,0.00018222551856844616,-0.006987363073446191
eta_0.8,5000,96,2.365375341925255,0.8512937714484029,-1.514081570476852,0.006555047958652571,9.918440221259357e-05,-0.0064558635564399775
eta_0.8,5000,97,2.3742899878195316,0.8565033041437928,-1.5177866836757388,0.00713278496691782,0.00016745666862935505,-0.006965328298288465
eta_0.8,5000,98,2.372658663418269,0.8568258472179766,-1.5158328162002925,0.0063819093412694405,0.00011866025342362877,-0.006263249087845812
eta_0.8,5000,99,2.364747754271719,0.8510135214319292,-1.5137342328397896,0.006633388057114696,0.0001458954926385646,-0.006487492564476132
isospectral_broken_8partition,100,0,1.1595475420010957,0.8300013706843977,-0.32954617131669794,0.3843765160566793,0.006167021748270712,-0.37820949430840856
isospectral_broken_8partition,100,1,1.2007064572611614,0.8678191634378618,-0.3328872938232996,0.3795520855372391,0.008711900821816602,-0.3708401847154225
isospectral_broken_8partition,100,2,1.203261135046488,0.8818804915496887,-0.3213806434967992,0.3862661947998057,0.009474229126881398,-0.3767919656729243
isospectral_broken_8partition,100,3,1.1890744669624935,0.8680108033388159,-0.32106366362367766,0.381564191732559,0.008120686090168815,-0.3734435056423902
isospectral_broken_8partition,100,4,1.1988436037170354,0.8743062793709848,-0.32453732434605054,0.3843596963140589,0.007392360840836724,-0.3769673354732222
isospectral_broken_8partition,100,5,1.1525057011188364,0.8468588503167519,-0.30564685080208454,0.3522526501245135,0.005515534870523834,-0.3467371152539897
isospectral_broken_8partition,100,6,1.1943630462617958,0.8686303170782027,-0.3257327291835931,0.3869171762862908,0.010898767212287256,-0.3760184090740035
isospectral_broken_8partition,100,7,1.189810963895513,0.8547009438482478,-0.3351100200472652,0.3836055854081814,0.0069175179532467036,-0.3766880674549347
isospectral_broken_8partition,100,8,1.1758409500728877,0.8519027088792703,-0.32393824119361736,0.36095968532506334,0.008926728799024487,-0.35203295652603883
isospectral_broken_8partition,100,9,1.2274901219417091,0.8959089374394228,-0.33158118450228635,0.3888953195192113,0.011278199453470025,-0.3776171200657413
isospectral_broken_8partition,100,10,1.1701773041790802,0.8347458429966026,-0.3354314611824776,0.37615078791733875,0.006941109360871332,-0.3692096785564674
isospectral_broken_8partition,100,11,1.1808952228989011,0.863238470035586,-0.3176567528633152,0.3762509322209824,0.006503762000934674,-0.3697471702200477
isospectral_broken_8partition,100,12,1.1964236500971555,0.870411377086562,-0.32601227301059343,0.38722768271522323,0.008721136483114445,-0.3785065462321088
isospectral_broken_8partition,100,13,1.1850312275135704,0.8664894179335999,-0.31854180957997047,0.381541101094482,0.007752699627902511,-0.3737884014665795
isospectral_broken_8partition,100,14,1.219960516495363,0.8931575171791923,-0.32680299931617074,0.38993595970501005,0.008512293293850157,-0.3814236664111599
isospectral_broken_8partition,100,15,1.1730519428086545,0.8470397102394038,-0.3260122325692507,0.390003175653353,0.007253482091829199,-0.38274969356152383
isospectral_broken_8partition,100,16,1.1786183155437895,0.8623694215207155,-0.316248894023074,0.35600849522181677,0.006813226087157604,-0.34919526913465915
isospectral_broken_8partition,100,17,1.1597610448935558,0.8327052863220796,-0.3270557585714762,0.37008232814318437,0.006947483616913976,-0.3631348445262704
isospectral_broken_8partition,100,18,1.2281335019748245,0.9008390204157155,-0.327294481559109,0.3631494838273532,0.008219200024063424,-0.3549302838032898
isospectral_broken_8partition,100,19,1.1979940708798154,0.8842794839920937,-0.3137145868877217,0.3761419088529336,0.007199338940562596,-0.368942569912371
isospectral_broken_8partition,100,20,1.1631784165485783,0.8277974479586765,-0.33538096858990185,0.37539118784986775,0.005620261900872784,-0.36977092594899497
isospectral_broken_8partition,100,21,1.2046733734173103,0.8708430680744219,-0.3338303053428884,0.38275339662914004,0.006794098427660726,-0.37595929820147933
isospectral_broken_8partition,100,22,1.2086582512804298,0.8844483295993,-0.32420992168112983,0.3758940848209762,0.00556907018225325,-0.3703250146387229
isospectral_broken_8partition,100,23,1.1875014483772388,0.8551496082642465,-0.33235184011299235,0.38996051250924996,0.005684529528680508,-0.3842759829805695
isospectral_broken_8partition,100,24,1.1971438823593854,0.8662122097564089,-0.3309316726029765,0.3852384569011216,0.0072016362386709025,-0.37803682066245065
isospectral_broken_8partition,100,25,1.1906413086410927,0.8624704531451333,-0.3281708554959595,0.38193840987745237,0.006645032013095858,-0.3752933778643565
isospectral_broken_8partition,100,26,1.2063234688879028,0.8900304114596225,-0.3162930574282803,0.38167217375397255,0.008342358457688362,-0.3733298152962842
isospectral_broken_8partition,100,27,1.1814364004055362,0.8584853686455767,-0.32295103175995954,0.3592861432065482,0.008019202919516253,-0.351266940287032
isospectral_broken_8partition,100,28,1.1817422242944569,0.8488234417179636,-0.3329187825764932,0.37410441528639904,0.005782961509985987,-0.36832145377641307
isospectral_broken_8partition,100,29,1.159395174234805,0.8413985118472883,-0.31799666238751667,0.38093166804477757,0.005528928524383876,-0.3754027395203937
isospectral_broken_8partition,100,30,1.1931105277028884,0.861933173096866,-0.3311773546060224,0.39699772429834285,0.006358868471736747,-0.3906388558266061
isospectral_broken_8partition,100,31,1.1907008968886326,0.8680173919334186,-0.3226835049552139,0.3607627707569554,0.008028208042009802,-0.3527345627149456
isospectral_broken_8partition,100,32,1.1652065527811417,0.8342258251379269,-0.33098072764321484,0.37677189487698987,0.005620903748735922,-0.37115099112825395
isospectral_broken_8partition,100,33,1.2031711247704482,0.8785484182848209,-0.3246227064856273,0.3865647640358702,0.009209531513401944,-0.3773552325224683
isospectral_broken_8partition,100,34,1.2262425600634652,0.9006277675636958,-0.32561479249976943,0.37086694653087254,0.007052948532717179,-0.3638139979981554
isospectral_broken_8partition,100,35,1.1995030192257305,0.884193682840132,-0.31530933638559855,0.3812607523065064,0.007150567568295961,-0.37411018473821045
isospectral_broken_8partition,100,36,1.1655380922481011,0.8517018559915945,-0.3138362362565066,0.39068100753186236,0.010067733817261799,-0.3806132737146006
isospectral_broken_8partition,100,37,1.2013555304907373,0.8741931724572815,-0.32716235803345584,0.4001808719532123,0.007837505203139613,-0.39234336675007264
isospectral_broken_8partition,100,38,1.1877855965242023,0.8719389351591316,-0.3158466613650708,0.38426672964279257,0.00825698642873813,-0.37600974321405445
isospectral_broken_8partition,100,39,1.1848611582346502,0.8717262766976355,-0.31313488153701474,0.36417446164165385,0.006491637412134493,-0.35768282422951936
isospectral_broken_8partition,100,40,1.2114942816431344,0.8885904678451628,-0.3229038137979716,0.38941236006313035,0.006333955685856178,-0.3830784043772742
isospectral_broken_8partition,100,41,1.1682499919092535,0.8367211940000852,-0.33152879790916834,0.35748716798142705,0.006296567842819378,-0.35119060013860764
isospectral_broken_8partition,100,42,1.1862847428017027,0.850592979874429,-0.33569176292727376,0.39006734208864763,0.006641694825478547,-0.3834256472631691
isospectral_broken_8partition,100,43,1.1881324805690792,0.8613822440758822,-0.326750236493197,0.35547074873077755,0.008216860087826443,-0.3472538886429511
isospectral_broken_8partition,100,44,1.2138875262826365,0.881083724478129,-0.3328038018045075,0.361232823997196,0.008799550583299428,-0.3524332734138965
isospectral_broken_8partition,100,45,1.1608674302988755,0.8279158122423316,-0.33295161805654394,0.38183388506580584,0.006131754480984693,-0.37570213058482116
isospectral_broken_8partition,100,46,1.1691852027385445,0.8511158680820452,-0.31806933465649934,0.3728344307426778,0.0078016822985204435,-0.36503274844415734
isospectral_broken_8partition,100,47,1.159841079217349,0.8373914267651142,-0.3224496524522348,0.371441959136867,0.006720209910013992,-0.364721749226853
isospectral_broken_8partition,100,48,1.2120172410076444,0.8956811108910228,-0.31633613011662165,0.37867023575281294,0.006984195422120444,-0.3716860403306925
isospectral_broken_8partition,100,49,1.2091092941656258,0.8728294838155342,-0.3362798103500917,0.3719716350038332,0.008232657412361417,-0.3637389775914718
isospectral_broken_8partition,100,50,1.1967663861784812,0.8800614252430474,-0.31670496093543377,0.37085649214284366,0.007114986832353735,-0.36374150531048993
isospectral_broken_8partition,100,51,1.1796912789753378,0.8401233387690931,-0.3395679402062447,0.3849077897121318,0.008462784847344218,-0.3764450048647876
isospectral_broken_8partition,100,52,1.1901648927861754,0.8523427316957888,-0.33782216109038665,0.3824861415727465,0.006836552871484377,-0.37564958870126214
isospectral_broken_8partition,100,53,1.1933942946569678,0.8742223090087093,-0.31917198564825844,0.36475333789110603,0.006250762726236009,-0.35850257516487005
isospectral_broken_8partition,100,54,1.1594239638850197,0.8420316615268828,-0.31739230235813687,0.3692165200575781,0.006147079159069263,-0.36306944089850884
isospectral_broken_8partition,100,55,1.222611483318167,0.8935892291662738,-0.3290222541518931,0.38051028671012616,0.007032027777605811,-0.37347825893252035
isospectral_broken_8partition,100,56,1.2058440654660298,0.8740857202598471,-0.33175834520618275,0.37587155643244774,0.006840463826564234,-0.3690310926058835
isospectral_broken_8partition,100,57,1.16836197254353,0.8342471855821117,-0.33411478696141816,0.37316875788476794,0.007534058048236137,-0.3656346998365318
isospectral_broken_8partition,100,58,1.1825067106397926,0.8630557769938593,-0.31945093364593335,0.3791860043442712,0.00903732899197856,-0.3701486753522926
isospectral_broken_8partition,100,59,1.1450044875858925,0.8257176388071149,-0.31928684877877755,0.3525243924651176,0.0068042750300502846,-0.3457201174350673
isospectral_broken_8partition,100,60,1.1817524448257932,0.8535816203056119,-0.3281708245201813,0.3979855101583542,0.006087929272942383,-0.3918975808854118
isospectral_broken_8partition,100,61,1.173858429876006,0.8429543765317488,-0.3309040533442572,0.39819670111874766,0.005785430379708516,-0.39241127073903914
isospectral_broken_8partition,100,62,1.159255298086633,0.8318997074384373,-0.32735559064819575,0.3840235300954408,0.007895635766624207,-0.3761278943288166
isospectral_broken_8partition,100,63,1.1675234828113181,0.8407098453967482,-0.3268136374145699,0.3819966123492769,0.008311459243914437,-0.37368515310536243
isospectral_broken_8partition,100,64,1.190557466448983,0.867932575164993,-0.3226248912839901,0.3944118573305235,0.010236334548886401,-0.3841755227816371
isospectral_broken_8partition,100,65,1.1755737228501462,0.8468731728086594,-0.3287005500414868,0.37919499876513657,0.008535467051499705,-0.37065953171363686
isospectral_broken_8partition,100,66,1.198910561676995,0.8714716641011575,-0.32743889757583755,0.36113261693044646,0.00830366288212541,-0.35282895404832104
isospectral_broken_8partition,100,67,1.2000726593263316,0.8762507879069832,-0.3238218714193484,0.37895841683746584,0.006642668240701945,-0.3723157485967639
isospectral_broken_8partition,100,68,1.1891194462520047,0.8588642367127145,-0.3302552095392902,0.38952165054200877,0.008515148067392286,-0.3810065024746165
isospectral_broken_8partition,100,69,1.1966014896306252,0.8729746116274832,-0.32362687800314194,0.37590160229005737,0.008978232644580635,-0.3669233696454767
isospectral_broken_8partition,100,70,1.222424711426189,0.8896307009134319,-0.33279401051275714,0.38370545375637977,0.009841545943235577,-0.3738639078131442
isospectral_broken_8partition,100,71,1.1775035828345553,0.8410022233325444,-0.3365013595020109,0.3771156592086304,0.007989777405805696,-0.3691258818028247
isospectral_broken_8partition,100,72,1.2221787183565294,0.8885924405834059,-0.33358627777312344,0.36488809883664636,0.006423906241982164,-0.35846419259466417
isospectral_broken_8partition,100,73,1.1875062825401064,0.8408324428063257,-0.34667383973378063,0.3636972955841811,0.007227902175101103,-0.35646939340908
isospectral_broken_8partition,100,74,1.172261347679088,0.856678244663716,-0.31558310301537196,0.3668369522946491,0.00757825011201209,-0.359258702182637
isospectral_broken_8partition,100,75,1.1860413877422622,0.8614068857058199,-0.3246345020364423,0.36450903783063343,0.007542607060609274,-0.35696643077002416
isospectral_broken_8partition,100,76,1.1517916328765556,0.8253683086999988,-0.32642332417655684,0.3817518409723984,0.005418072163278456,-0.37633376880911995
isospectral_broken_8partition,100,77,1.1685937252080916,0.8375685212494384,-0.3310252039586532,0.36405263698467083,0.006646483480140467,-0.35740615350453037
isospectral_broken_8partition,100,78,1.1864441052445691,0.8663752019571619,-0.3200689032874072,0.3955070816977062,0.007658026206956666,-0.38784905549074955
isospectral_broken_8partition,100,79,1.1488397712531906,0.8146210897624002,-0.33421868149079037,0.3750522521979753,0.008151962592552062,-0.3669002896054232
isospectral_broken_8partition,100,80,1.2079956257829847,0.8786822785029871,-0.3293133472799976,0.3691371211979195,0.0081915431889754,-0.3609455780089441
isospectral_broken_8partition,100,81,1.2009802566393288,0.8897435985117856,-0.3112366581275432,0.37927317123552945,0.008137253149691734,-0.37113591808583773
isospectral_broken_8partition,100,82,1.2057723060844507,0.8844469785748745,-0.3213253275095762,0.3758783150948288,0.007911331408058104,-0.36796698368677067
isospectral_broken_8partition,100,83,1.213662954895902,0.897391330828918,-0.31627162406698395,0.3767709462141949,0.012487583423769011,-0.3642833627904259
isospectral_broken_8partition,100,84,1.1531620521790602,0.839817009975084,-0.3133450422039762,0.3927298604240075,0.005813050757394824,-0.3869168096666127
isospectral_broken_8partition,100,85,1.2024699393031544,0.8639484873642296,-0.3385214519389248,0.38736379808782484,0.005693153172898574,-0.38167064491492625
isospectral_broken_8partition,100,86,1.2085272417871957,0.8655224653671748,-0.3430047764200209,0.37774943661640137,0.0075474149608668745,-0.3702020216555345
isospectral_broken_8partition,100,87,1.1800549646698169,0.8523167108570266,-0.3277382538127902,0.38908353124498724,0.008113766150757758,-0.3809697650942295
isospectral_broken_8partition,100,88,1.1938922599619028,0.8665913740814857,-0.32730088588041717,0.37764198925404213,0.005623572197970585,-0.3720184170560715
isospectral_broken_8partition,100,89,1.2208560563230988,0.8955058890619163,-0.3253501672611825,0.3653910958651112,0.00885988735157211,-0.3565312085135391
isospectral_broken_8partition,100,90,1.1565754994041797,0.8328633486667861,-0.32371215073739357,0.38815936216089614,0.0076517615475146265,-0.3805076006133815
isospectral_broken_8partition,100,91,1.1636890342929476,0.8376690484746474,-0.32601998581830016,0.3760788187844657,0.0077110868003968346,-0.36836773198406886
isospectral_broken_8partition,100,92,1.1996593067772894,0.8802188121224599,-0.3194404946548295,0.3882017464212198,0.0073334016703123315,-0.3808683447509075
isospectral_broken_8partition,100,93,1.219653953984164,0.872994740344899,-0.346659213639265,0.35287767180002216,0.007715056276387602,-0.3451626155236346
isospectral_broken_8partition,100,94,1.1745752812612533,0.8414644784879852,-0.3331108027732681,0.37618598689322386,0.00835941210989836,-0.3678265747833255
isospectral_broken_8partition,100,95,1.1913292802749027,0.8611605552463433,-0.33016872502855943,0.39556558548078,0.00847606423105351,-0.3870895212497265
isospectral_broken_8partition,100,96,1.1852891956971234,0.8632681850792135,-0.3220210106179099,0.3866837874702311,0.007121710141849801,-0.37956207732838126
isospectral_broken_8partition,100,97,1.1938557361587996,0.8774914263716054,-0.3163643097871942,0.37534711018047523,0.008805697949486765,-0.36654141223098846
isospectral_broken_8partition,100,98,1.1797152076805626,0.853385527108038,-0.32632968057252465,0.3867153228653903,0.006775088823170216,-0.37994023404222005
isospectral_broken_8partition,100,99,1.1638153468102916,0.8212382225696084,-0.3425771242406832,0.38353022541133597,0.00680749669493337,-0.3767227287164026
isospectral_broken_8partition,500,0,0.9227417259540892,0.8529916652068135,-0.06975006074727574,0.06665163518906,0.001406213604031629,-0.06524542158502837
isospectral_broken_8partition,500,1,0.9285880166973968,0.8565501736390229,-0.07203784305837391,0.0649394167455772,0.0013665297787623359,-0.06357288696681486
isospectral_broken_8partition,500,2,0.9132588744048701,0.8470740576368713,-0.06618481676799881,0.06889626763155382,0.0013994297953665647,-0.06749683783618726
isospectral_broken_8partition,500,3,0.9368331829091067,0.8615664148146909,-0.07526676809441579,0.06719314388768421,0.0017614598263593058,-0.06543168406132491
isospectral_broken_8partition,500,4,0.9254110564585258,0.8528542108853887,-0.07255684557313713,0.06611355916225592,0.001230262454618646,-0.06488329670763728
isospectral_broken_8partition,500,5,0.9022321911763257,0.834119498224948,-0.06811269295137767,0.06446337025853881,0.0016575381343064857,-0.06280583212423232
isospectral_broken_8partition,500,6,0.9442138911123722,0.8786985453007005,-0.06551534581167173,0.06932202845832591,0.0014457006015239026,-0.067876327856802
isospectral_broken_8partition,500,7,0.9396453925254908,0.8664808391092833,-0.07316455341620753,0.06648049614893416,0.0013335791919716839,-0.06514691695696247
isospectral_broken_8partition,500,8,0.909328983189306,0.8400294812335638,-0.0692995019557422,0.06672291934851166,0.001484930270750424,-0.06523798907776124
isospectral_broken_8partition,500,9,0.9312115907986053,0.8582759094603316,-0.07293568133827366,0.06899582817899892,0.001455718038839055,-0.06754011014015987
isospectral_broken_8partition,500,10,0.9346267029604632,0.8637938477380086,-0.07083285522245464,0.06680137397152958,0.0012674975543006495,-0.06553387641722892
isospectral_broken_8partition,500,11,0.9268986886957338,0.85901962651948,-0.06787906217625372,0.0712065847912575,0.0015833077606655422,-0.06962327703059196
isospectral_broken_8partition,500,12,0.9109042140438586,0.8421339009605133,-0.06877031308334525,0.06848427381441062,0.0014852822945070298,-0.06699899151990359
isospectral_broken_8partition,500,13,0.9292464315977043,0.8599946395130905,-0.06925179208461374,0.06992861813606462,0.0013967492082972567,-0.06853186892776736
isospectral_broken_8partition,500,14,0.9199517994863342,0.8477131588116427,-0.07223864067469155,0.06989546403551944,0.0013604067821212007,-0.06853505725339824
isospectral_broken_8partition,500,15,0.9240233005759393,0.8526762363724827,-0.0713470642034566,0.06783820399873977,0.0012990629801897637,-0.06653914101855
isospectral_broken_8partition,500,16,0.9210779284706542,0.8502122750267577,-0.0708656534438965,0.06849857646832014,0.001607609595783511,-0.06689096687253662
isospectral_broken_8partition,500,17,0.9251866108534433,0.8542353615996197,-0.07095124925382368,0.06573921010818141,0.0011734949013056633,-0.06456571520687575
isospectral_broken_8partition,500,18,0.9207063785891986,0.8530090784528684,-0.06769730013633013,0.06576418625974753,0.0016578131040611457,-0.06410637315568639
isospectral_broken_8partition,500,19,0.9266901463710914,0.8597788158143069,-0.06691133055678444,0.06947591522027857,0.001811021598870199,-0.06766489362140837
isospectral_broken_8partition,500,20,0.9298332388160956,0.8631772943061742,-0.0666559445099214,0.07099899667851735,0.0013011484100997274,-0.06969784826841761
isospectral_broken_8partition,500,21,0.9162251011331728,0.847821195422465,-0.06840390571070776,0.06981808394363755,0.001410613471266396,-0.06840747047237115
isospectral_broken_8partition,500,22,0.9247503749710065,0.8593358429422131,-0.06541453202879344,0.068671376135285,0.0019911773124717215,-0.06668019882281327
isospectral_broken_8partition,500,23,0.9180151622950449,0.8484424195625947,-0.06957274273245018,0.06210037559660925,0.0011918967363998344,-0.06090847886020941
isospectral_broken_8partition,500,24,0.936084707754031,0.8643783014408214,-0.07170640631320957,0.06664726241319789,0.0013502531459861462,-0.06529700926721174
isospectral_broken_8partition,500,25,0.9274990903534942,0.8557143818204866,-0.07178470853300756,0.06913197130055598,0.001285766648336004,-0.06784620465221998
isospectral_broken_8partition,500,26,0.9303742930288132,0.8597203118062076,-0.07065398122260569,0.06841879123799745,0.0015645981812651812,-0.06685419305673226
isospectral_broken_8partition,500,27,0.9155335914686088,0.8448629893319544,-0.07067060213665444,0.07005073782806108,0.001639644198167383,-0.0684110936298937
isospectral_broken_8partition,500,28,0.9242544142963881,0.8530374407079147,-0.07121697358847345,0.06739704589608224,0.0011623981510494943,-0.06623464774503274
isospectral_broken_8partition,500,29,0.9326620080460998,0.8599635481810526,-0.0726984598650472,0.06573089620514426,0.0012303743763915922,-0.06450052182875267
isospectral_broken_8partition,500,30,0.934140635971617,0.8586696063891054,-0.07547102958251162,0.06790383588785172,0.001562584920298189,-0.06634125096755353
isospectral_broken_8partition,500,31,0.9237420501047025,0.8559859583231416,-0.06775609178156083,0.06672831834929281,0.0014077994071267975,-0.06532051894216602
isospectral_broken_8partition,500,32,0.9294894305906888,0.858540365573904,-0.07094906501678477,0.06917188037968246,0.0019140562863151646,-0.0672578240933673
isospectral_broken_8partition,500,33,0.925850825773144,0.8599091647688331,-0.06594166100431098,0.07035324775085545,0.002376933434034877,-0.06797631431682058
isospectral_broken_8partition,500,34,0.91536989028597,0.8448009485917342,-0.07056894169423589,0.06682066020731978,0.0012880211559474627,-0.06553263905137231
isospectral_broken_8partition,500,35,0.9252566702701316,0.855251350092586,-0.07000532017754557,0.06640646876087768,0.0016813547741990078,-0.06472511398667867
isospectral_broken_8partition,500,36,0.9134722115708717,0.8447916847628297,-0.06868052680804193,0.06433986993844855,0.0008507196287830536,-0.0634891503096655
isospectral_broken_8partition,500,37,0.9212039047950199,0.8521448945694463,-0.06905901022557359,0.06919446327202022,0.0013680238651621037,-0.06782643940685812
isospectral_broken_8partition,500,38,0.9127227039283777,0.8388722984914917,-0.07385040543688604,0.06657176917621767,0.001262486215163649,-0.06530928296105402
isospectral_broken_8partition,500,39,0.9146029611706709,0.8458579129253501,-0.0687450482453208,0.06701170495582667,0.0011015488472690348,-0.06591015610855763
isospectral_broken_8partition,500,40,0.9137996197774844,0.8437512715262094,-0.07004834825127493,0.06803637995049601,0.0018804881912000454,-0.06615589175929597
isospectral_broken_8partition,500,41,0.9290677473072515,0.8576808639552822,-0.0713868833519693,0.06987618114056632,0.001588444314030245,-0.06828773682653608
isospectral_broken_8partition,500,42,0.9146134256838444,0.8414214832588001,-0.07319194242504434,0.06728611663715174,0.0010124935661242089,-0.06627362307102753
isospectral_broken_8partition,500,43,0.9144030313098522,0.8446707204764432,-0.06973231083340903,0.07045261566356951,0.0013739645927265856,-0.06907865107084293
isospectral_broken_8partition,500,44,0.9212371029372998,0.8526135004860363,-0.06862360245126342,0.06491523615562374,0.0013941769583654025,-0.06352105919725834
isospectral_broken_8partition,500,45,0.9293999669429881,0.8581036144594805,-0.07129635248350763,0.06990869182397995,0.0010654334313886593,-0.06884325839259128
isospectral_broken_8partition,500,46,0.9398454646202411,0.8685470339722341,-0.071298430648007,0.06875892751408895,0.0018003429389884238,-0.06695858457510052
