model,samples_per_state,repeat,discovered_ari_to_hidden_families,discovered_group_count,discovered_min_group_size,discovered_max_group_size,discovered_population_closure_tv,hidden_population_closure_tv,discovered_heldout_closure_tv,hidden_heldout_closure_tv,random_median_heldout_closure_tv,random_best_heldout_closure_tv,discovered_heldout_macro_log_loss,hidden_heldout_macro_log_loss,random_median_heldout_macro_log_loss
isospectral_broken_8partition,100,9,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.0884830298013245,0.0884830298013245,0.18915597406181017,0.16613134657836645,1.5142171848838328,1.5142171848838328,2.0536995571981747
isospectral_broken_8partition,100,10,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.089596440397351,0.089596440397351,0.18892763520971306,0.15725855408388523,1.5077090041977999,1.5077090041977996,2.0528716517673935
isospectral_broken_8partition,100,11,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.08494619205298015,0.08494619205298015,0.19550531181015454,0.15803669977924947,1.5018843864232243,1.5018843864232243,2.05124678348502
isospectral_broken_8partition,100,12,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.1007105408388521,0.1007105408388521,0.20100993377483445,0.1731939845474614,1.4916366172765194,1.4916366172765194,2.0581595741143595
isospectral_broken_8partition,100,13,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.09146868101545254,0.09146868101545254,0.19944674392935985,0.17632381346578366,1.484658340898083,1.4846583408980827,2.0550639734075955
isospectral_broken_8partition,100,14,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.08515728476821194,0.08515728476821194,0.19197778697571743,0.16163562362030903,1.5051136938580745,1.5051136938580745,2.0535049754963226
isospectral_broken_8partition,100,15,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.0927918046357616,0.0927918046357616,0.19779456401766002,0.1606539735099338,1.4950228181689322,1.4950228181689322,2.0549300737700227
isospectral_broken_8partition,100,16,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.09047599337748345,0.09047599337748345,0.19503069812362034,0.17170529801324505,1.4921556399430482,1.4921556399430482,2.0525604511426208
isospectral_broken_8partition,100,17,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.08954884105960266,0.08954884105960266,0.1907098509933775,0.1655435982339956,1.5041268284465856,1.5041268284465856,2.0528415108828195
isospectral_broken_8partition,100,18,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.09237513796909491,0.09237513796909491,0.19815673289183225,0.164899972406181,1.487916577854492,1.487916577854492,2.0525163724279567
isospectral_broken_8partition,100,19,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.09530146247240619,0.09530146247240619,0.19533457505518767,0.17637417218543047,1.5137070406664994,1.5137070406664994,2.0504368769616685
isospectral_broken_8partition,100,20,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.09295598785871965,0.09295598785871965,0.1968087748344371,0.18084988962472406,1.512988156455378,1.512988156455378,2.056051825919635
isospectral_broken_8partition,100,21,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.08843474061810157,0.08843474061810157,0.194635761589404,0.16252690397350994,1.4963294004547885,1.4963294004547885,2.0525890666955755
isospectral_broken_8partition,100,22,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.08785458057395144,0.08785458057395144,0.1928883830022075,0.17269039735099337,1.485036642514545,1.485036642514545,2.0565163525272165
isospectral_broken_8partition,100,23,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.09140935430463576,0.09140935430463576,0.20465300772626932,0.17616100993377484,1.4731225688442704,1.4731225688442704,2.054630112734127
isospectral_broken_8partition,100,24,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.09567052980132451,0.09567052980132451,0.2019757174392936,0.17741583885209714,1.4760342169013987,1.4760342169013987,2.0569542969295904
isospectral_broken_8partition,100,25,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.08867480684326712,0.08867480684326712,0.18992825607064018,0.15189086644591612,1.5007986576083954,1.5007986576083954,2.056148792860167
isospectral_broken_8partition,100,26,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.1011437637969095,0.1011437637969095,0.19562362030905078,0.16981098233995584,1.49187405542881,1.49187405542881,2.056521447097108
isospectral_broken_8partition,100,27,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.08896247240618103,0.08896247240618103,0.19000344922737306,0.16098509933774838,1.4832094374083356,1.4832094374083356,2.049907199658775
isospectral_broken_8partition,100,28,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.09241721854304637,0.09241721854304637,0.19567604856512144,0.16050082781456954,1.4816672740923609,1.4816672740923609,2.0528924688327237
isospectral_broken_8partition,100,29,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.08858374724061811,0.08858374724061811,0.18902869757174395,0.17066225165562918,1.5122505081253976,1.5122505081253976,2.0531963753878717
isospectral_broken_8partition,500,0,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.04079635486018642,0.04079635486018642,0.16951941855304042,0.135069241011984,1.4841507332401476,1.4841507332401476,2.0497361637689764
isospectral_broken_8partition,500,1,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.039948346648912565,0.039948346648912565,0.16670798657345762,0.14446715490457168,1.490965197524732,1.490965197524732,2.0479021454485125
isospectral_broken_8partition,500,2,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.037330781180648025,0.037330781180648025,0.16907574622725258,0.1378420716822015,1.4830385052811608,1.4830385052811608,2.0517757789078437
isospectral_broken_8partition,500,3,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.039088742787394576,0.039088742787394576,0.172619229915668,0.14561246116289392,1.4942682325067478,1.4942682325067478,2.0451196586274625
isospectral_broken_8partition,500,4,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.03988354416333778,0.03988354416333778,0.16791960719041277,0.1393525854416334,1.501483477567026,1.501483477567026,2.0469360276901147
isospectral_broken_8partition,500,5,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.04084365290723479,0.040843652907234795,0.16354113959165556,0.13800721260541501,1.4927393757011747,1.4927393757011747,2.0503024715002116
isospectral_broken_8partition,500,6,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.040411895250776736,0.04041189525077674,0.17136997891699957,0.13525876608965826,1.4922022060876279,1.4922022060876279,2.0485192845263693
isospectral_broken_8partition,500,7,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.038953339991122944,0.038953339991122944,0.16678867066134045,0.14981444185530404,1.4908052331320454,1.4908052331320454,2.050576465509891
isospectral_broken_8partition,500,8,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.03836298823790501,0.03836298823790501,0.1655652740790058,0.14438401575676874,1.4864221046380122,1.4864221046380122,2.0500636649651947
isospectral_broken_8partition,500,9,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.040646554593874826,0.04064655459387483,0.16455722924988903,0.13989167221482468,1.4948185281357365,1.4948185281357367,2.0512656579218618
isospectral_broken_8partition,500,10,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.04111451398135819,0.04111451398135819,0.17072273080337325,0.14094088437638705,1.4859423259371136,1.4859423259371136,2.047001838983601
isospectral_broken_8partition,500,11,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.04124614403018198,0.04124614403018198,0.16334882656458055,0.13952116622281405,1.4998952866424597,1.4998952866424597,2.0524867468231083
isospectral_broken_8partition,500,12,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.04139228251220594,0.04139228251220594,0.16840081280514868,0.14106535730137595,1.4790798113293646,1.4790798113293646,2.0485437048927393
isospectral_broken_8partition,500,13,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.03805689636040834,0.03805689636040834,0.16981663337771863,0.1464012427873946,1.4835144484138831,1.4835144484138831,2.048788515897299
isospectral_broken_8partition,500,14,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.03742593209054594,0.037425932090545934,0.16762871726586775,0.14270911007545495,1.498834301822748,1.498834301822748,2.0478712390334524
isospectral_broken_8partition,500,15,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.04157337438970262,0.04157337438970262,0.16474651853084776,0.136357689747004,1.4897119028268409,1.4897119028268409,2.0485578109919467
isospectral_broken_8partition,500,16,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.041665362849533955,0.041665362849533955,0.169338437638704,0.14153492565468265,1.489128009257658,1.4891280092576578,2.0483467700373783
isospectral_broken_8partition,500,17,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.04052330226364846,0.04052330226364847,0.16993811029738126,0.14502133266755435,1.4802782627586173,1.4802782627586173,2.0498406260319437
isospectral_broken_8partition,500,18,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.0404544218819352,0.04045442188193519,0.16960001941855302,0.14193813803817132,1.483101114035976,1.483101114035976,2.048387491012198
isospectral_broken_8partition,500,19,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.038308005992010646,0.038308005992010646,0.16432718874833555,0.14056280514869066,1.4859321371223853,1.4859321371223853,2.051432315204494
isospectral_broken_8partition,500,20,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.04152940523746115,0.04152940523746115,0.16498603251220595,0.14071005326231692,1.4972670572530902,1.4972670572530902,2.050171989060974
isospectral_broken_8partition,500,21,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.039110241899689306,0.0391102418996893,0.17096698845983133,0.1490665778961385,1.4797113940878408,1.4797113940878408,2.047069890492525
isospectral_broken_8partition,500,22,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.039657595428317795,0.039657595428317795,0.16948511706613406,0.1455122059476254,1.4878118986262174,1.4878118986262174,2.046354919755083
isospectral_broken_8partition,500,23,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.043528794940079885,0.043528794940079885,0.16408573291167333,0.14375457723035953,1.489482026505486,1.489482026505486,2.051868189742125
isospectral_broken_8partition,500,24,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.04033175210830004,0.04033175210830004,0.16672160730137595,0.13633502552152685,1.4916610023145251,1.4916610023145251,2.0441185860909217
isospectral_broken_8partition,500,25,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.0439005770084332,0.0439005770084332,0.1712672547714159,0.1477723590767865,1.4765693023301982,1.4765693023301982,2.0466319657025656
isospectral_broken_8partition,500,26,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.038761595650244125,0.038761595650244125,0.16935053262316913,0.13626470261873058,1.4829145526575136,1.4829145526575134,2.0493037200941244
isospectral_broken_8partition,500,27,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.04335422214824678,0.04335422214824678,0.1714486379272082,0.13822436750998668,1.4918946775135433,1.4918946775135433,2.050061989676591
isospectral_broken_8partition,500,28,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.04468184087882824,0.04468184087882824,0.1682828867066134,0.12905545383932535,1.4970699968162378,1.497069996816238,2.0481002272422324
isospectral_broken_8partition,500,29,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.03825366178428762,0.03825366178428762,0.16613738626276076,0.14988948069241012,1.4955603140390874,1.4955603140390874,2.0483765581902356
isospectral_broken_8partition,5000,0,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.013133116140070211,0.013133116140070211,0.16363804159445408,0.12560119984002135,1.4873770027448554,1.4873770027448552,2.0494800881814133
isospectral_broken_8partition,5000,1,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.012221328822823617,0.012221328822823617,0.16182309108785495,0.13254838132693417,1.4892228218065993,1.4892228218065988,2.0484251115555008
isospectral_broken_8partition,5000,2,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.013596792094387416,0.013596792094387416,0.16205804226103185,0.130708868817491,1.4899653176823704,1.4899653176823704,2.0494521415025373
isospectral_broken_8partition,5000,3,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.011820862773852381,0.011820862773852381,0.16087844231880194,0.12701103686175177,1.4894295625191045,1.4894295625191045,2.0467764676634532
isospectral_broken_8partition,5000,4,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.013314091454472732,0.013314091454472732,0.15922753216237834,0.1388183158912145,1.4875642756243208,1.4875642756243208,2.047388371900163
isospectral_broken_8partition,5000,5,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.012640728458427767,0.012640728458427767,0.1649589210327512,0.13368900313291562,1.4851030095049844,1.4851030095049846,2.0468449004140465
isospectral_broken_8partition,5000,6,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.013188116584455406,0.013188116584455406,0.16145271658223348,0.1416229041683331,1.485989324798806,1.485989324798806,2.0457799902113862
isospectral_broken_8partition,5000,7,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.013739211438474869,0.013739211438474869,0.16050055103763944,0.11265700795449496,1.484520120449229,1.4845201204492293,2.0495914813299683
isospectral_broken_8partition,5000,8,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.012750557703417315,0.012750557703417315,0.16174793222014844,0.1319561247389237,1.488115534408682,1.4881155344086823,2.047572429168746
isospectral_broken_8partition,5000,9,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.012460713016042305,0.012460713016042305,0.16148969304092786,0.13536932631204726,1.4872149592187527,1.4872149592187527,2.0480227663985007
isospectral_broken_8partition,5000,10,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.013190843443096486,0.013190843443096486,0.16375871050526597,0.13700960483046706,1.4851066442430385,1.4851066442430383,2.0438622330783165
isospectral_broken_8partition,5000,11,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.01334225992089944,0.01334225992089944,0.1635990928987246,0.1360396702661867,1.4895055320304968,1.4895055320304966,2.045274890684933
isospectral_broken_8partition,5000,12,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.012610561369595175,0.012610561369595175,0.16447726108741056,0.14139451184286542,1.4922117431002364,1.4922117431002362,2.0481342577093344
isospectral_broken_8partition,5000,13,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.012972871394925117,0.012972871394925117,0.1644648099697818,0.12470240134648714,1.490635992013367,1.490635992013367,2.0491779351322905
isospectral_broken_8partition,5000,14,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.012705618695285067,0.012705618695285067,0.1613037217259921,0.1292439324756699,1.4871173181444601,1.4871173181444601,2.0499786201392483
isospectral_broken_8partition,5000,15,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.013565837888281569,0.013565837888281569,0.16130725014442518,0.13586568401990848,1.488680112076846,1.488680112076846,2.0484018694455077
isospectral_broken_8partition,5000,16,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.01368982413455984,0.013689824134559839,0.16311744378527307,0.13373047371461583,1.4854393080638009,1.4854393080638009,2.04503681877484
isospectral_broken_8partition,5000,17,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.012650496600453273,0.012650496600453273,0.1640918005377061,0.14408268619739592,1.4871514244099444,1.4871514244099444,2.045302530355623
isospectral_broken_8partition,5000,18,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.013338222125938758,0.013338222125938758,0.1619792155490379,0.13233374550059993,1.4859800337692495,1.4859800337692495,2.048153885922252
isospectral_broken_8partition,5000,19,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.012690963982580105,0.012690963982580105,0.16076071801537573,0.1256463238234902,1.4867237302425507,1.486723730242551,2.0456065495870037
isospectral_broken_8partition,5000,20,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.013917965937874949,0.013917965937874949,0.1627497708638848,0.13279324423410213,1.4888118065967109,1.4888118065967109,2.0475304506647154
isospectral_broken_8partition,5000,21,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.012787909389859136,0.012787909389859136,0.1585151096520464,0.13124129727147493,1.4866843690078153,1.4866843690078149,2.046247668070611
isospectral_broken_8partition,5000,22,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.01282960438608186,0.01282960438608186,0.16487301831977957,0.13089420688352663,1.4862429932586305,1.4862429932586305,2.0424317939258296
isospectral_broken_8partition,5000,23,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.013598173576856415,0.013598173576856415,0.1645456780762565,0.1396305975869884,1.488122997715296,1.488122997715296,2.048583543311344
isospectral_broken_8partition,5000,24,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.012957367906501349,0.012957367906501349,0.16093408434430967,0.1340948767942052,1.4876298519718583,1.4876298519718583,2.05063236246664
isospectral_broken_8partition,5000,25,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.012387091721103855,0.012387091721103855,0.1653635301404257,0.13750879549393413,1.4832876448577583,1.4832876448577583,2.0468714220986852
isospectral_broken_8partition,5000,26,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.01257608707727858,0.01257608707727858,0.1637066174510065,0.13651582400124426,1.4893064175045205,1.4893064175045205,2.0442928287996844
isospectral_broken_8partition,5000,27,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.01382608541083411,0.01382608541083411,0.16024448184686488,0.13256096409367638,1.4887814128292307,1.4887814128292307,2.0476819429453696
isospectral_broken_8partition,5000,28,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.012907902279696041,0.012907902279696041,0.15818536084077678,0.13195174865573478,1.4894490097663555,1.4894490097663555,2.0519628733921254
isospectral_broken_8partition,5000,29,1.0,8,6,6,0.005079165887234451,0.005079165887234451,0.0122457966715549,0.0122457966715549,0.15927028979469404,0.13165008165577924,1.4855424296181188,1.4855424296181188,2.047936681717088
