model,horizon,requested_k,matching_target,repeat,method,discovered_closure_tv,ari_B16,ari_AA20,ari_L23
ECMunrest,0.01,16,B16,12,spectral,0.002349762377570366,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.01,16,B16,13,jump_profile,0.004395525476918303,0.41050693207931943,0.5806022826236421,0.41325368298486304
ECMunrest,0.01,16,B16,13,spectral,0.002349762377570366,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.01,16,B16,14,jump_profile,0.003928605541902068,0.23915747845900007,0.33661066658793193,0.22535065258181894
ECMunrest,0.01,16,B16,14,spectral,0.0023497623775703665,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.01,16,B16,15,jump_profile,0.0055416653370060935,0.3741709500911955,0.5382466326419129,0.40412178633793805
ECMunrest,0.01,16,B16,15,spectral,0.0023497623775703665,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.01,16,B16,16,jump_profile,0.004446900895440052,0.411105844787587,0.5875591615956728,0.42429009023925823
ECMunrest,0.01,16,B16,16,spectral,0.002349762377570366,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.01,16,B16,17,jump_profile,0.0045731229919415495,0.30410691003911344,0.4592402580255762,0.3175623449005329
ECMunrest,0.01,16,B16,17,spectral,0.002349762377570366,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.01,16,B16,18,jump_profile,0.006214641446566544,0.43238530623194155,0.5479883460482662,0.4476618060402558
ECMunrest,0.01,16,B16,18,spectral,0.002349762377570366,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.01,16,B16,19,jump_profile,0.005516421168285621,0.41885245471390103,0.5563145328336733,0.42197343253724534
ECMunrest,0.01,16,B16,19,spectral,0.002349762377570366,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.01,16,B16,20,jump_profile,0.005949756589184397,0.2937753694187279,0.36882632497142515,0.2595079744301672
ECMunrest,0.01,16,B16,20,spectral,0.002349762377570366,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.01,16,B16,21,jump_profile,0.006085006421199045,0.36296537924117683,0.5618008825555996,0.4007955039533648
ECMunrest,0.01,16,B16,21,spectral,0.0023497623775703665,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.01,16,B16,22,jump_profile,0.007119582524238343,0.3814117697557625,0.5020448410196725,0.40171324707110334
ECMunrest,0.01,16,B16,22,spectral,0.0023497623775703665,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.01,16,B16,23,jump_profile,0.004908250659226244,0.3877046318566219,0.5323930088921985,0.40841254829039964
ECMunrest,0.01,16,B16,23,spectral,0.002349762377570366,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.01,16,B16,24,jump_profile,0.005498919350842811,0.452061130396257,0.597572239081673,0.4400876020547835
ECMunrest,0.01,16,B16,24,spectral,0.002349762377570366,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.01,16,B16,25,jump_profile,0.00599162939154545,0.4175919658102387,0.5870038188263575,0.4211746133046706
ECMunrest,0.01,16,B16,25,spectral,0.0023497623775703665,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.01,16,B16,26,jump_profile,0.005764022397544612,0.4224179391607551,0.5812399100770983,0.41649614879140257
ECMunrest,0.01,16,B16,26,spectral,0.002349762377570366,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.01,16,B16,27,jump_profile,0.006304568618477535,0.37496993428838066,0.4654470661510161,0.3362297660084828
ECMunrest,0.01,16,B16,27,spectral,0.0023497623775703665,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.01,16,B16,28,jump_profile,0.006044683842139917,0.33255693451587426,0.4732057633743921,0.33725575409096226
ECMunrest,0.01,16,B16,28,spectral,0.002349762377570366,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.01,16,B16,29,jump_profile,0.0045805634380615915,0.3344615563658934,0.47004541007782497,0.33996441338185085
ECMunrest,0.01,16,B16,29,spectral,0.0023497623775703665,0.5552154612906844,0.7938492734031768,0.6395767309448354
ECMunrest,0.01,20,AA20,0,jump_profile,0.007199799674492959,0.29053157442822575,0.3784779371424093,0.2686995048214751
ECMunrest,0.01,20,AA20,0,spectral,0.0021621699888670657,0.7059402239143695,1.0,0.8333447168909227
ECMunrest,0.01,20,AA20,1,jump_profile,0.006095597687972818,0.37323840858814417,0.4787912627108607,0.3694881180419899
ECMunrest,0.01,20,AA20,1,spectral,0.0021621699888670657,0.7059402239143695,1.0,0.8333447168909227
ECMunrest,0.01,20,AA20,2,jump_profile,0.005842327266843002,0.3580169102519889,0.524385653600043,0.3630243922220645
ECMunrest,0.01,20,AA20,2,spectral,0.002162169988867066,0.7059402239143695,1.0,0.8333447168909227
ECMunrest,0.01,20,AA20,3,jump_profile,0.0060712192961005565,0.3580169102519889,0.5025183273287807,0.38776130902897465
ECMunrest,0.01,20,AA20,3,spectral,0.0021621699888670657,0.7059402239143695,1.0,0.8333447168909227
ECMunrest,0.01,20,AA20,4,jump_profile,0.007176276320467795,0.30602778881327425,0.40276935987691737,0.2968360201641347
ECMunrest,0.01,20,AA20,4,spectral,0.0021621699888670657,0.7059402239143695,1.0,0.8333447168909227
ECMunrest,0.01,20,AA20,5,jump_profile,0.006447207592800505,0.4125635833868339,0.48564059322454245,0.40292167617781227
ECMunrest,0.01,20,AA20,5,spectral,0.0021621699888670657,0.7059402239143695,1.0,0.8333447168909227
ECMunrest,0.01,20,AA20,6,jump_profile,0.006413315892784463,0.4237564872587323,0.5014500395465331,0.43781587553265283
ECMunrest,0.01,20,AA20,6,spectral,0.0021621699888670657,0.7059402239143695,1.0,0.8333447168909227
ECMunrest,0.01,20,AA20,7,jump_profile,0.006155914920040482,0.3613771324614698,0.4583527302194865,0.34378089201604933
ECMunrest,0.01,20,AA20,7,spectral,0.0021621699888670657,0.7059402239143695,1.0,0.8333447168909227
ECMunrest,0.01,20,AA20,8,jump_profile,0.006102529080862279,0.4098834973285446,0.4668878306312091,0.39741547890248574
ECMunrest,0.01,20,AA20,8,spectral,0.0021621699888670657,0.7059402239143695,1.0,0.8333447168909227
ECMunrest,0.01,20,AA20,9,jump_profile,0.005573491119944745,0.42990654205607476,0.6369960606822563,0.4563279857397504
ECMunrest,0.01,20,AA20,9,spectral,0.0021621699888670657,0.7059402239143695,1.0,0.8333447168909227
ECMunrest,0.01,20,AA20,10,jump_profile,0.004916126525743132,0.35268884821398494,0.49943319290052957,0.34635006732793444
ECMunrest,0.01,20,AA20,10,spectral,0.0021621699888670657,0.7059402239143695,1.0,0.8333447168909227
ECMunrest,0.01,20,AA20,11,jump_profile,0.006105936155258215,0.4190841374108181,0.6068619088238082,0.49821409243424614
ECMunrest,0.01,20,AA20,11,spectral,0.0021621699888670657,0.7059402239143695,1.0,0.8333447168909227
ECMunrest,0.01,20,AA20,12,jump_profile,0.005827364506854744,0.33828437917222964,0.5142905037297796,0.3647621728117084
ECMunrest,0.01,20,AA20,12,spectral,0.0021621699888670657,0.7059402239143695,1.0,0.8333447168909227
ECMunrest,0.01,20,AA20,13,jump_profile,0.004853488487065772,0.3758729333809725,0.547307987147494,0.4066255750104547
ECMunrest,0.01,20,AA20,13,spectral,0.002162169988867066,0.7059402239143695,1.0,0.8333447168909227
ECMunrest,0.01,20,AA20,14,jump_profile,0.004638868473400509,0.387993148263955,0.610223642172524,0.4314173444210911
ECMunrest,0.01,20,AA20,14,spectral,0.0021621699888670657,0.7059402239143695,1.0,0.8333447168909227
ECMunrest,0.01,20,AA20,15,jump_profile,0.0063769311098552245,0.3891855807743658,0.46316318833291426,0.37620789942771365
ECMunrest,0.01,20,AA20,15,spectral,0.0021621699888670657,0.7059402239143695,1.0,0.8333447168909227
ECMunrest,0.01,20,AA20,16,jump_profile,0.006430277976256869,0.38579865635523664,0.48153058969520796,0.3718894800068646
ECMunrest,0.01,20,AA20,16,spectral,0.0021621699888670657,0.7059402239143695,1.0,0.8333447168909227
